qiang,2,强墙蔷樯嫱
qiang,3,强抢襁镪羟
qiang,4,呛跄炝戗
qiao,1,悄敲雀锹跷橇缲硗劁
qiao,2,桥乔侨瞧翘蕉憔樵峤谯荞鞒
qiao,3,悄巧雀愀
qiao,4,翘俏窍壳峭撬鞘诮谯
qie,1,切
qie,2,茄伽
qie,3,且
qie,4,切窃怯趄妾砌惬锲挈郄箧慊
qin,1,亲钦侵衾
qin,2,琴秦勤芹擒矜覃禽噙廑溱檎锓嗪芩螓
qin,3,寝
qin,4,沁揿吣
qing,1,青清轻倾卿氢蜻圊鲭
qing,2,情晴擎氰檠黥
qing,3,请顷謦苘
qing,4,亲庆罄磬箐綮
qiong,2,穷琼穹茕邛蛩筇跫銎
qiu,1,秋邱丘龟蚯鳅楸湫
qiu,2,求球仇囚酋裘虬俅遒赇泅逑犰蝤巯鼽
qiu,3,糗
qu,1,区曲屈趋驱躯觑岖蛐祛蛆麴诎黢
qu,2,渠瞿衢癯劬璩氍朐磲鸲蕖蠼蘧
qu,3,取曲娶龋苣
qu,4,去趣觑阒
qu,5,戌
quan,1,圈悛
quan,2,全权泉拳诠颧蜷荃铨痊醛辁筌鬈
quan,3,犬绻畎
quan,4,劝券
que,1,缺阙炔
que,2,瘸
que,4,却确雀榷鹊阕阙悫
qun,1,逡
qun,2,群裙麇
ran,2,然燃髯蚺
ran,3,染冉苒
rang,1,嚷
rang,2,瓤禳穰
rang,3,嚷攘壤禳
rang,4,让
rao,2,饶娆桡荛
rao,3,扰绕娆
rao,4,绕
re,3,若惹喏
re,4,热
ren,2,人任仁壬
ren,3,忍稔荏
ren,4,任认韧刃纫饪仞葚妊轫衽
reng,1,扔
reng,2,仍
ri,4,日
rong,2,容荣融蓉溶绒熔榕戎嵘茸狨肜蝾
rong,3,冗
rou,2,柔揉蹂糅鞣
rou,4,肉
ru,2,如儒茹嚅濡孺蠕薷铷襦颥
ru,3,辱乳汝
ru,4,入褥缛洳溽蓐
ruan,3,软阮朊
rui,2,蕤
rui,3,蕊
rui,4,瑞锐芮睿枘蚋
run,4,润闰
ruo,4,若弱偌箬
sa,1,撒仨挲
sa,3,洒撒
sa,4,萨卅飒脎
sai,1,思塞腮鳃噻
sai,4,赛塞
san,1,三叁毵
san,3,散伞馓糁霰
san,4,散
sang,1,丧桑
sang,3,嗓搡磉颡
sang,4,丧
sao,1,骚搔臊缲缫鳋
sao,3,扫嫂
sao,4,扫梢臊埽瘙
se,4,色塞涩瑟啬铯穑
sen,1,森
seng,1,僧
sha,1,杀沙刹纱杉莎煞砂挲鲨痧裟铩
sha,3,傻
sha,4,沙啥厦煞霎嗄歃唼
shai,1,筛酾
shai,3,色
shai,4,晒
shan,1,山衫删煽扇珊杉栅跚姗潸膻芟埏钐舢苫髟
shan,3,闪陕掺掸
shan,4,单善扇禅擅膳讪汕赡缮嬗掸骟剡苫鄯钐疝蟮鳝
shang,1,商伤汤殇觞熵墒
shang,3,上赏晌垧
shang,4,上尚绱
shang,5,裳
shao,1,烧稍梢捎鞘蛸筲艄
shao,2,勺韶苕杓芍
shao,3,少
shao,4,少绍召稍哨邵捎潲劭
she,1,奢赊猞畲
she,2,折舌蛇佘
she,3,舍
she,4,社设舍涉射摄赦慑麝滠歙厍
shei,2,谁
shen,1,身深参申伸绅呻莘娠诜砷糁
shen,2,什神甚
shen,3,审沈婶谂哂渖矧
shen,4,甚慎渗肾蜃葚胂椹
sheng,1,生声胜升牲甥笙
sheng,2,绳渑
sheng,3,省眚
sheng,4,胜圣盛乘剩嵊晟
shi,1,师诗失施尸湿狮嘘虱蓍酾鲺
shi,2,时十实什识食石拾蚀埘莳炻鲥
shi,3,使始史驶屎矢豕
shi,4,是事世市士式视似示室势试释适氏饰逝誓嗜侍峙仕恃柿轼拭噬弑谥莳贳铈螫舐筮
shi,5,殖匙
shou,1,收
shou,2,熟
shou,3,手首守艏
shou,4,受授售瘦寿兽狩绶
shu,1,书输殊舒叔疏抒淑梳枢蔬倏菽摅姝纾毹殳疋
shu,2,熟孰赎塾秫
shu,3,数属署鼠薯暑蜀黍曙
shu,4,数术树述束竖恕墅漱俞戍庶澍沭丨腧
shua,1,刷唰
shua,3,耍
shua,4,刷
shuai,1,衰摔
shuai,3,甩
shuai,4,率帅蟀
shuan,1,栓拴闩
shuan,4,涮
shuang,1,双霜孀泷
shuang,3,爽
shui,2,谁
shui,3,水
shui,4,说税睡
shun,3,吮
shun,4,顺舜瞬
shuo,1,说
shuo,4,数朔硕烁铄妁蒴槊搠
si,1,思斯司私丝撕厮嘶鸶咝澌缌锶厶蛳
si,3,死
si,4,四似食寺肆伺饲嗣巳祀驷泗俟汜兕姒耜笥
si,5,厕
song,1,松忪淞崧嵩凇菘
song,3,耸悚怂竦
song,4,送宋诵颂讼
sou,1,搜艘馊嗖溲飕锼螋
sou,3,擞叟薮嗾瞍
sou,4,嗽擞
su,1,苏稣酥
su,2,俗
su,4,诉速素肃宿缩塑溯粟簌夙嗉谡僳愫涑蔌觫
suan,1,酸狻
suan,4,算蒜
sui,1,虽尿荽睢眭濉
sui,2,随遂隋绥
sui,3,髓
sui,4,岁碎遂祟隧邃穗燧谇
sun,1,孙荪狲飧
sun,3,损笋榫隼
suo,1,缩莎梭嗦唆挲娑睃桫嗍蓑羧
suo,3,所索锁琐唢
ta,1,他她它踏塌遢溻铊趿
ta,3,塔鳎獭
ta,4,踏拓榻嗒蹋沓挞闼漯
tai,1,台胎苔
tai,2,台抬苔邰薹骀炱跆鲐
tai,3,呔
tai,4,太态泰汰酞肽钛
tan,1,摊贪滩瘫坍
tan,2,谈弹坛谭潭覃痰澹檀昙锬镡郯
tan,3,坦毯忐袒钽
tan,4,探叹炭碳
tang,1,汤趟铴镗耥羰
tang,2,堂唐糖膛塘棠搪溏螳瑭樘镗螗饧醣
tang,3,躺倘淌傥帑
tang,4,趟烫
tao,1,涛掏滔叨焘韬饕绦
tao,2,逃陶桃淘萄啕洮鼗
tao,3,讨
tao,4,套
te,4,特忑忒慝铽
tei,1,忒
teng,2,腾疼藤誊滕
ti,1,体踢梯剔锑
ti,2,提题啼蹄醍绨缇鹈荑
ti,3,体
ti,4,替涕剃惕屉嚏悌倜逖绨裼
tian,1,天添
tian,2,田填甜恬佃阗畋钿
tian,3,腆舔忝殄
tian,4,掭
tiao,1,挑佻祧
tiao,2,条调迢鲦苕髫龆蜩笤
tiao,3,挑窕
tiao,4,跳眺粜
tie,1,贴帖萜
tie,3,铁帖
tie,4,帖餮
ting,1,听厅汀烃
ting,2,停庭亭婷廷霆蜓葶莛
ting,3,挺艇町铤梃
ting,4,梃
tong,1,通恫嗵
tong,2,同童彤铜桐瞳佟酮侗仝垌茼峒潼砼
tong,3,统筒桶捅侗
tong,4,同通痛恸
tou,1,偷
tou,2,头投骰
tou,3,钭
tou,4,透
tu,1,突秃凸
tu,2,图途徒屠涂荼菟酴
tu,3,土吐钍
tu,4,吐兔堍菟
tuan,1,湍
tuan,2,团抟
tuan,3,疃
tuan,4,彖
tui,1,推忒
tui,2,颓
tui,3,腿
tui,4,退褪蜕煺
tun,1,吞暾
tun,2,屯饨臀囤豚
tun,3,氽
tun,4,褪
tuo,1,托脱拖乇
tuo,2,陀舵驼砣驮沱跎坨鸵橐佗铊酡柁鼍
tuo,3,妥椭庹
tuo,4,魄拓唾柝箨
wa,1,挖哇凹娲蛙洼
wa,2,娃
wa,3,瓦佤
wa,4,瓦袜腽
wa,5,哇
wai,1,歪
wai,3,崴
wai,4,外
wan,1,湾弯蜿剜豌
wan,2,完玩顽丸纨芄烷
wan,3,晚碗挽婉惋宛莞娩畹皖绾琬脘菀
wan,4,万腕蔓
wang,1,汪尢
wang,2,王忘亡芒
wang,3,往网枉惘罔辋魍
wang,4,望王往忘旺妄
wei,1,委威微危巍萎偎薇逶煨崴葳隈
wei,2,为维围唯违韦惟帷帏圩囗潍桅嵬闱沩涠
wei,3,委伟唯尾玮伪炜纬萎娓苇猥痿韪洧隗诿艉鲔
wei,4,为位未味卫谓遗慰魏蔚畏胃喂尉渭猬軎
wen,1,温瘟
wen,2,文闻纹蚊雯璺阌
wen,3,稳吻紊刎
wen,4,问纹汶璺
weng,1,翁嗡
weng,3,蓊
weng,4,瓮蕹
wo,1,窝涡蜗喔倭挝莴
wo,2,哦
wo,3,我
wo,4,握卧哦渥沃斡幄肟硪龌
wu,1,於恶屋污乌巫呜诬兀钨邬圬
wu,2,无亡吴吾捂毋梧唔芜浯蜈鼯
wu,3,五武午舞伍侮捂妩忤鹉牾迕庑怃仵
wu,4,物务误恶悟乌雾勿坞戊兀晤鹜痦寤骛芴杌焐阢婺鋈
xi,1,西息希吸惜稀悉析夕牺腊昔熙兮溪嘻锡晰樨熄膝栖郗犀曦奚羲唏蹊淅皙汐嬉茜熹烯翕蟋歙浠僖穸蜥螅菥舾矽粞硒醯欷鼷
xi,2,席习袭媳檄隰觋
xi,3,喜洗禧徙玺屣葸蓰铣
xi,4,系细戏隙饩阋禊舄
xia,1,瞎虾呷
xia,2,峡侠狭霞暇辖遐匣黠瑕狎硖瘕柙
xia,4,下夏吓厦唬罅
xian,1,先鲜仙掀纤暹莶锨氙祆籼酰跹
xian,2,闲贤嫌咸弦娴衔涎舷鹇痫
xian,3,显险鲜洗跣猃藓铣燹蚬筅冼
xian,4,现见线限县献宪陷羡馅腺岘苋霰
xiang,1,相香乡箱厢湘镶襄骧葙芗缃
xiang,2,降详祥翔庠
xiang,3,想响享飨饷鲞
xiang,4,相向象像项巷橡蟓
xiao,1,消销潇肖萧宵削嚣逍硝霄哮枭骁箫枵哓蛸绡魈
xiao,2,淆崤
xiao,3,小晓筱
xiao,4,笑校效肖孝啸
xie,1,些歇楔蝎
xie,2,叶协鞋携斜胁谐邪挟偕撷勰颉缬
xie,3,写血
xie,4,写解谢泄契械屑卸懈泻亵蟹邂榭瀣薤燮躞廨绁渫榍獬
xin,1,心新欣辛薪馨鑫芯昕忻歆锌
xin,2,寻镡
xin,4,信芯衅囟
xing,1,兴星腥惺猩
xing,2,行形型刑邢陉荥饧硎
xing,3,省醒擤
xing,4,性兴姓幸杏悻荇
xiong,1,兄胸凶匈汹芎
xiong,2,雄熊
xiu,1,修休羞咻馐庥鸺貅髹
xiu,3,宿朽
xiu,4,秀袖宿臭绣锈嗅岫溴
xu,1,需须虚吁嘘墟戌胥砉圩盱顼
xu,2,徐
xu,3,许浒栩诩糈醑
xu,4,续序绪蓄叙畜恤絮旭婿酗煦洫溆勖
xu,5,蓿
xuan,1,宣喧轩萱暄谖揎儇煊
xuan,2,旋悬玄漩璇痃
xuan,3,选癣
xuan,4,旋券炫渲绚眩铉泫碹楦镟
xue,1,削靴薛
xue,2,学穴噱踅泶
xue,3,雪鳕
xue,4,血谑
xun,1,熏勋荤醺薰埙曛窨獯
xun,2,寻询巡循旬驯荀峋洵恂郇浔鲟
xun,4,训迅讯逊熏殉巽徇汛蕈浚
ya,1,压雅呀押鸦哑鸭丫垭桠
ya,2,牙涯崖芽衙睚伢岈琊蚜
ya,3,雅瞧匹痖疋
ya,4,亚压讶轧娅迓揠氩砑
ya,5,呀
yan,1,烟燕咽殷焉淹阉腌嫣胭湮阏鄢菸崦恹
yan,2,言严研延沿颜炎阎盐岩铅蜒檐妍筵芫闫阽
yan,3,眼演掩衍奄俨偃魇鼹兖郾琰罨厣剡鼽
yan,4,研验沿厌燕宴咽雁焰艳谚彦焱晏唁砚堰赝餍滟酽谳
yang,1,央泱秧鸯殃鞅
yang,2,洋阳杨扬羊疡佯烊徉炀蛘
yang,3,养仰痒氧
yang,4,样漾恙烊怏鞅
yao,1,要约邀腰夭妖吆幺
yao,2,摇遥姚陶尧谣瑶窑肴侥铫珧轺爻徭繇鳐
yao,3,咬杳窈舀崾
yao,4,要药耀钥鹞曜疟
ye,1,耶噎椰掖
ye,2,爷耶邪揶铘
ye,3,也野冶
ye,4,业夜叶页液咽哗曳拽烨掖腋谒邺靥晔
yi,1,一医衣依椅伊漪咿揖噫猗壹铱欹黟
yi,2,移疑遗宜仪蛇姨夷怡颐彝咦贻迤痍胰沂饴圯荑诒眙嶷
yi,3,以已衣尾椅矣乙蚁倚迤蛾旖苡钇舣酏
yi,4,意义议易衣艺译异益亦亿忆谊抑翼役艾溢毅裔逸轶弈翌疫绎佚奕熠诣弋驿懿呓屹薏噫镒缢邑臆刈羿仡峄怿悒肄佾殪挹埸劓镱瘗癔翊蜴嗌翳
yin,1,因音烟阴姻殷茵荫喑湮氤堙洇铟
yin,2,银吟寅淫垠鄞霪狺夤圻龈
yin,3,引隐饮瘾殷尹蚓吲
yin,4,印饮荫胤茚窨
ying,1,应英鹰婴樱膺莺罂鹦缨瑛璎撄嘤
ying,2,营迎赢盈蝇莹荧萤萦瀛楹嬴茔滢潆荥蓥
ying,3,影颖颍瘿郢
ying,4,应硬映媵
yo,1,育哟唷
yo,5,哟
yong,1,拥庸佣雍臃邕镛墉慵痈壅鳙饔
yong,2,喁
yong,3,永勇涌踊泳咏俑恿甬蛹
yong,4,用佣
you,1,优幽忧悠攸呦
you,2,由游油邮尤犹柚鱿莸尢铀猷疣蚰蝣蝤繇莜
you,3,有友黝酉莠牖铕卣
you,4,有又右幼诱佑柚囿鼬宥侑蚴釉
yu,1,於吁迂淤纡瘀
yu,2,于与余予鱼愚舆娱愉馀逾渔渝俞萸瑜隅揄榆虞禺谀腴竽妤臾欤觎盂窬蝓嵛狳舁雩
yu,3,与语雨予宇羽禹圄屿龉伛圉庾瘐窳俣
yu,4,与语育遇狱雨欲预玉愈谷域誉吁蔚寓豫粥郁喻裕浴御驭尉谕毓妪峪芋昱煜熨燠菀蓣饫阈鬻聿钰鹆鹬蜮
yuan,1,冤渊鸳眢鸢箢
yuan,2,员元原园源圆缘援袁猿垣辕沅媛芫橼圜塬爰螈鼋
yuan,3,远
yuan,4,院愿怨苑媛掾垸瑗
yue,1,约曰
yue,4,说月乐越阅跃悦岳粤钥刖瀹栎樾龠钺
yun,1,晕氲
yun,2,员云匀筠芸耘纭昀郧
yun,3,允陨殒狁
yun,4,员运均韵晕孕蕴酝愠熨郓韫恽
za,1,扎咂匝拶
za,2,杂咱砸
za,3,咋
zai,1,灾哉栽甾
zai,3,载仔宰崽
zai,4,在再载
zan,1,簪糌
zan,2,咱
zan,3,攒拶昝趱
zan,4,赞暂瓒錾
zan,5,咱
zang,1,赃臧锗
zang,3,驵
zang,4,藏脏葬奘
zao,1,遭糟
zao,2,凿
zao,3,早澡枣蚤藻缲
zao,4,造灶躁噪皂燥唣
ze,2,则责泽择咋啧迮帻赜笮箦舴
ze,4,侧仄昃
zei,2,贼
zen,3,怎
zen,4,谮
zeng,1,曾增憎缯罾
zeng,4,赠综缯甑锃
zha,1,查扎咋渣喳揸楂哳吒齄
zha,2,炸扎札喋轧闸铡
zha,3,眨砟
zha,4,炸咋诈乍蜡栅榨柞吒咤痄蚱
zhai,1,摘侧斋
zhai,2,择宅翟
zhai,3,窄
zhai,4,债祭寨砦瘵
zhan,1,占沾粘瞻詹毡谵旃
zhan,3,展斩辗盏崭搌
zhan,4,战站占颤绽湛蘸栈
zhang,1,张章彰璋蟑樟漳嫜鄣獐
zhang,3,长掌涨仉
zhang,4,丈涨帐障账胀仗杖瘴嶂幛
zhao,1,着招朝嘲昭钊啁
zhao,2,着
zhao,3,找爪沼
zhao,4,照赵召罩兆肇诏棹笊
zhe,1,折遮蜇
zhe,2,折哲辙辄谪蛰摺磔蜇
zhe,3,者褶锗赭
zhe,4,这浙蔗鹧柘
zhe,5,着
zhei,4,这
zhen,1,真针珍斟贞侦甄臻箴砧桢溱蓁椹榛胗祯浈
zhen,3,诊枕疹缜畛轸稹
zhen,4,阵镇震圳振赈朕鸩
zheng,1,正争征丁挣症睁徵蒸怔筝铮峥狰钲鲭
zheng,3,整拯
zheng,4,政正证挣郑症怔铮诤帧
zhi,1,之只知指支织氏枝汁掷芝吱肢脂蜘栀卮胝祗
zhi,2,直指职值执植殖侄踯摭絷跖埴
zhi,3,只指纸止址旨徵趾咫芷枳祉轵黹酯
zhi,4,知至制识治志致质智置秩滞帜稚挚掷峙窒炙痔栉桎帙轾贽痣豸陟忮彘膣雉鸷骘蛭踬郅觯
zhong,1,中终钟忠衷锺盅忪螽舯
zhong,3,种肿踵冢
zhong,4,中种重众仲
zhou,1,周州洲粥舟诌啁
zhou,2,轴妯碡
zhou,3,肘帚
zhou,4,皱骤轴宙咒昼胄纣绉荮籀繇酎
zhu,1,诸朱珠猪株蛛洙诛铢茱邾潴槠橥侏
zhu,2,术逐筑竹烛躅竺舳瘃
zhu,3,主属煮嘱瞩拄褚渚麈
zhu,4,住注助著驻祝筑柱铸伫贮箸炷蛀杼翥苎疰
zhua,1,抓挝
zhua,3,爪
zhuai,1,拽
zhuai,3,转
zhuai,4,曳拽嘬
zhuan,1,专砖颛
zhuan,3,转
zhuan,4,传转赚撰沌篆啭馔
zhuang,1,装庄妆桩
zhuang,3,奘
zhuang,4,状壮撞幢僮戆
zhui,1,追锥隹椎骓
zhui,4,坠缀赘惴缒
zhun,1,屯谆肫窀
zhun,3,准
zhuo,1,桌捉卓拙涿焯倬
zhuo,2,着著琢缴灼酌浊濯茁啄斫镯诼禚擢浞
zi,1,资咨滋仔姿吱兹孜谘呲龇锱辎淄髭赀孳粢趑觜訾缁鲻嵫
zi,3,子紫仔梓姊籽滓秭笫耔茈訾
zi,4,自字渍恣眦
zong,1,宗踪综棕鬃枞腙
zong,3,总偬
zong,4,纵粽
zou,1,邹诹陬鄹驺鲰
zou,3,走
zou,4,奏揍
zu,1,租菹
zu,2,足族卒镞
zu,3,组祖阻诅俎
zuan,1,钻躜
zuan,3,纂缵
zuan,4,赚钻攥
zui,1,堆
zui,3,嘴咀觜
zui,4,最罪醉蕞
zun,1,尊遵樽鳟
zun,3,撙
zuo,1,作嘬
zuo,2,作昨琢笮
zuo,3,左佐撮
zuo,4,作做坐座凿柞怍胙阼唑祚酢
